,id,title,popularity,vote_average,vote_count,genres,cast,director,keywords,overview,tagline
513,9802,the rock,51.469576,6.9,1456,Action Adventure Thriller,Sean Connery Nicolas Cage Ed Harris John Spencer David Morse,Michael Bay,san francisco fbi gas attack alcatraz hostage situation,"A group of renegade marine commandos seizes a stockpile of chemical weapons and takes over Alcatraz, with 81 tourists as hostages. Their leader demands $100 million to be paid, as restitution to families of Marines who died in covert ops – or he will launch 15 rockets carrying deadly VX gas into the San Francisco Bay area.",Alcatraz.  Only one man has ever broken out.  Now five million lives depend on two men breaking in.
514,950,ice age: the meltdown,85.11505799999998,6.5,2951,Animation Family Comedy Adventure,Ray Romano John Leguizamo Denis Leary Queen Latifah Seann William Scott,Carlos Saldanha,mammoth sloth ice age barrier ice ice melting,"Diego, Manny and Sid return in this sequel to the hit animated movie Ice Age. This time around, the deep freeze is over, and the ice-covered earth is starting to melt, which will destroy the trio's cherished valley. The impending disaster prompts them to reunite and warn all the other beasts about the desperate situation.",The Ice age is melting away.
515,1824,50 first dates,61.437586,6.6,2105,Comedy Romance,Adam Sandler Drew Barrymore Rob Schneider Sean Astin Lusia Strus,Peter Segal,deja vu amnesia hawaii ladykiller romantic comedy,"Henry is a player skilled at seducing women. But when this veterinarian meets Lucy, a girl with a quirky problem when it comes to total recall, he realizes it's possible to fall in love all over again…and again, and again. That's because the delightful Lucy has no short-term memory, so Henry must woo her day after day until he finally sweeps her off her feet.",Imagine having to win over the girl of your dreams... every friggin' day.
516,2976,hairspray,31.160542,6.5,709,Family Comedy Music Romance,John Travolta Michelle Pfeiffer Christopher Walken James Marsden Queen Latifah,Adam Shankman,races dream dance television tv show,"Pleasantly plump teenager, Tracy Turnblad and her best friend, Penny Pingleton audition to be on The Corny Collins Show – and Tracy wins. But when scheming Amber Von Tussle and her mother plot to destroy Tracy, it turns to chaos.","When you follow your own beat, the world will follow you."
517,11026,exorcist: the beginning,15.761384,4.7,183,Horror Mystery Thriller,Stellan Skarsg\u00e5rd Izabella Scorupco James D'Arcy Julian Wadham Remy Sweeney,Renny Harlin,secret obsession exorcism remake priest,"Having lived through traumatizing events during WWII, Father Lankester Merrin takes a sabbatical from the Church to conduct archaeological excavations in British-administered East Africa. Merrin unearths an ancient Byzantine church believed have been built and then immediately buried to keep down evil from the crypt below. The natives are convinced that uncovering the church has unleashed a demon, and begin to violently clash with the British military troops. As the village rapidly disintegrates into chaos and war, Merrin must face-off with the demon which has taken possession of somebody close to him.",Go back to where the horror began.
518,332,inspector gadget,17.561954999999998,4.3,318,Action Adventure Comedy Family,Matthew Broderick Rupert Everett Joely Fisher Michelle Trachtenberg Andy Dick,David Kellogg,gadget,"John Brown is a bumbling but well-intentioned security guard who is badly injured in an explosion planned by an evil mastermind. He is taken to a laboratory, where Brenda, a leading robotics surgeon, replaces his damaged limbs with state-of-the-art gadgets and tools. Named ""Inspector Gadget"" by the press, John -- along with his niece, Penny, and her trusty dog, Brain -- uses his new powers to discover who was behind the explosion.",The greatest hero ever assembled.
519,75656,now you see me,71.124686,7.3,5487,Thriller Crime,Jesse Eisenberg Mark Ruffalo Woody Harrelson M\u00e9lanie Laurent Isla Fisher,Louis Leterrier,paris bank secret fbi vault,An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money.,4 amazing magicians. 3 impossible heists. 1 billion dollars. This is no illusion.
520,38365,grown ups,38.864027,6.0,1705,Comedy,Adam Sandler Salma Hayek Maria Bello Steve Buscemi Maya Rudolph,Dennis Dugan,overweight swing foot convertible arrow,"After their high school basketball coach passes away, five good friends and former teammates reunite for a Fourth of July holiday weekend.",Boys will be boys. . . some longer than others.
521,594,the terminal,57.753914,7.0,1910,Comedy Drama,Tom Hanks Catherine Zeta-Jones Stanley Tucci Chi McBride Diego Luna,Steven Spielberg,new york airport marriage proposal translation craftsman,"Viktor Navorski is a man without a country; his plane took off just as a coup d'etat exploded in his homeland, leaving it in shambles, and now he's stranded at Kennedy Airport, where he's holding a passport that nobody recognizes. While quarantined in the transit lounge until authorities can figure out what to do with him, Viktor simply goes on living – and courts romance with a beautiful flight attendant.",Life is waiting.
522,15189,hotel for dogs,13.25753,5.7,202,Comedy Family,Emma Roberts Jake T. Austin Don Cheadle Johnny Simmons Kyla Pratt,Thor Freudenthal,adoption puppy pitbull orphan foster home,"Placed in a foster home that doesn't allow pets, 16-year-old Andi and her younger brother, Bruce, turn an abandoned hotel into a home for their dog. Soon other strays arrive, and the hotel becomes a haven for every orphaned canine in town. But the kids have to do some quick thinking to keep the cops off their tails.",No stray gets turned away.
523,11678,vertical limit,13.318744,5.9,283,Action Adventure Thriller,Chris O'Donnell Robin Tunney Bill Paxton Scott Glenn Izabella Scorupco,Martin Campbell,himalaya pakistan climbing k2 mountaineering,"Trapped near the summit of K2, the world's second-highest mountain, Annie Garrett radios to base camp for help. Brother Peter hears Annie's message and assembles a team to save her and her group before they succumb to K2's unforgiving elements. But, as Annie lays injured in an icy cavern, the rescuers face several terrifying events that could end the rescue attempt -- and their lives.",The Mountain Will Decide.
524,6538,charlie wilson's war,18.70031,6.5,338,Comedy Drama History,Tom Hanks Philip Seymour Hoffman Julia Roberts Amy Adams Om Puri,Mike Nichols,washington d.c. alcohol cia helicopter refugee camp,"The true story of Texas congressman Charlie Wilson's covert dealings in Afghanistan, where his efforts to assist rebels in their war with the Soviets had some unforeseen and long-reaching effects.",Based on a true story. You think we could make all this up?
525,10555,shark tale,47.094369,5.8,1557,Animation Action Comedy Family,Will Smith Robert De Niro Ren\u00e9e Zellweger Jack Black Angelina Jolie,Vicky Jenson,fish hero mission of murder threat to death secret love,"Oscar is a small fish whose big aspirations often get him into trouble. Meanwhile, Lenny is a great white shark with a surprising secret that no sea creature would guess: He's a vegetarian. When a lie turns Oscar into an improbable hero and Lenny becomes an outcast, the two form an unlikely friendship.",The story of what happens when one little fish tells a great white lie...
526,1125,dreamgirls,14.486311,6.6,284,Drama,Jamie Foxx Beyonc\u00e9 Knowles Eddie Murphy Danny Glover Jennifer Hudson,Bill Condon,music record manager black people adultery soul,"Three young women – Deena Jones, Effie White and Lorrell Robinson – dream of becoming pop stars and they get their wish when they're chosen to be backup singers for the legendary James 'Thunder' Early.",One Dream Will Change Everything
527,4551,be cool,18.61472,5.4,292,Comedy Crime,John Travolta Uma Thurman Vince Vaughn Cedric the Entertainer Andr\u00e9 Benjamin,F. Gary Gray,baseball bat widow recording contract recording studio russian mafia,"Disenchanted with the movie industry, Chili Palmer tries the music industry, meeting and romancing a widow of a music exec on the way.",Everyone is looking for the next big hit
528,612,munich,29.035222,6.9,696,Drama Action History Thriller,Eric Bana Daniel Craig Ciar\u00e1n Hinds Mathieu Kassovitz Hanns Zischler,Steven Spielberg,paris assassination israel hotel room 1970s,"During the 1972 Olympic Games in Munich, eleven Israeli athletes are taken hostage and murdered by a Palestinian terrorist group known as Black September. In retaliation, the Israeli government recruits a group of Mossad agents to track down and execute those responsible for the attack.",The world was watching in 1972 as 11 Israeli athletes were murdered at the Munich Olympics. This is the story of what happened next.
529,9567,tears of the sun,27.055085,6.4,573,Action Drama War,Bruce Willis Monica Bellucci Cole Hauser Eamonn Walker Johnny Messner,Antoine Fuqua,u.s. army nigeria president,"Navy SEAL Lieutenant A.K. Waters and his elite squadron of tactical specialists are forced to choose between their duty and their humanity, between following orders by ignoring the conflict that surrounds them, or finding the courage to follow their conscience and protect a group of innocent refugees. When the democratic government of Nigeria collapses and the country is taken over by a ruthless military dictator, Waters, a fiercely loyal and hardened veteran is dispatched on a routine mission to retrieve a Doctors Without Borders physician.",He was trained to follow orders. He became a hero by defying them.
530,37821,killers,23.004607,5.7,772,Action Comedy Thriller Romance,Katherine Heigl Ashton Kutcher Tom Selleck Catherine O'Hara Alex Borstein,Robert Luketic,assassin,"When an elite assassin marries a beautiful computer whiz after a whirlwind romance, he gives up the gun and settles down with his new bride. That is, until he learns that someone from his past has put a contract out on his life.",Perfect wife. Perfect target.
