1162,"he's just not that into you Comedy Romance Drama Ken Kwapis relationship ensemble cast duringcreditsstinger Remember that really cute guy who said he'd call – and didn't? Maybe he lost your number. Maybe he's in the hospital. Maybe he's awed by your beauty, brains or success. Or maybe... he's just not that into you. Are you the exception...or the rule?"
1163,"scary movie 4 Comedy David Zucker haunted house alien life-form riesen-ipod Cindy finds out the house she lives in is haunted by a little boy and goes on a quest to find out who killed him and why. Also, Alien ""Tr-iPods"" are invading the world and she has to uncover the secret in order to stop them. Bury the grudge. Burn the village.  See the saw."
1164,"scream 3 Horror Mystery Wes Craven mask metal detector film director ex-cop reporter A murdering spree begins to happen again, this time its targeted toward the original Woodsboro survivors and those associated with the movie inside a movie, 'Stab 3'. Sydney must face the demons of her past to stop the killer. Someone has taken their love of trilogies one step too far."
1165,"back to the future part iii Adventure Comedy Family Science Fiction Robert Zemeckis railroad robber california delorean indian territory sports car The final installment of the Back to the Future trilogy finds Marty digging the trusty DeLorean out of a mineshaft and looking up Doc in the Wild West of 1885. But when their time machine breaks down, the travelers are stranded in a land of spurs. More problems arise when Doc falls for pretty schoolteacher Clara Clayton, and Marty tangles with Buford Tannen. They've saved the best trip for last... But this time they may have gone too far."
1166,"get hard Comedy Etan Cohen prison training framed embezzlement When obscenely rich hedge-fund manager James is convicted of fraud and sentenced to a stretch in San Quentin, the judge gives him one month to get his affairs in order. Knowing that he won't survive more than a few minutes in prison on his own, James desperately turns to Darnell-- a black businessman who's never even had a parking ticket -- for help. As Darnell puts James through the wringer, both learn that they were wrong about many things, including each other. An education in incarceration."
1167,"dracula Romance Horror Francis Ford Coppola adultery maze vampire bite remake When Dracula leaves the captive Jonathan Harker and Transylvania for London in search of Mina Harker -- the spitting image of Dracula's long-dead wife, Elisabeta -- obsessed vampire hunter Dr. Van Helsing sets out to end the madness. Love never dies."
1168,"julie & julia Romance Drama Nora Ephron cooking book cookbook blog recipe Julia Child and Julie Powell – both of whom wrote memoirs – find their lives intertwined. Though separated by time and space, both women are at loose ends... until they discover that with the right combination of passion, fearlessness and butter, anything is possible. Based on Two True Stories"
1169,"42 Drama Brian Helgeland baseball biography sport brooklyn dodgers The powerful story of Jackie Robinson, the legendary baseball player who broke Major League Baseball’s color barrier when he joined the roster of the Brooklyn Dodgers. The film follows the innovative Dodgers’ general manager Branch Rickey, the MLB executive who first signed Robinson to the minors and then helped to bring him up to the show. The True Story Of An American Legend"
1170,"the talented mr. ripley Thriller Crime Drama Anthony Minghella venice italy gay new york lovesickness Tom Ripley is a calculating young man who believes it's better to be a fake somebody than a real nobody. Opportunity knocks in the form of a wealthy U.S. shipbuilder who hires Tom to travel to Italy to bring back his playboy son, Dickie. Ripley worms his way into the idyllic lives of Dickie and his girlfriend, plunging into a daring scheme of duplicity, lies and murder. How far would you go to become someone else?"
1171,"dumb and dumber to Comedy Bobby Farrelly friendship sequel road movie buddy comedy 20 years after the dimwits set out on their first adventure, they head out in search of one of their long lost children in the hope of gaining a new kidney. The Second Parts Are More Fools"
1172,"eight below Adventure Drama Family Frank Marshall expedition pilot survival sled dogs seal In the Antarctic, after an expedition with Dr. Davis McClaren, the sled dog trainer Jerry Shepherd has to leave the polar base with his colleagues due to the proximity of a heavy snow storm. He ties his dogs to be rescued after, but the mission is called-off and the dogs are left alone at their own fortune. For six months, Jerry tries to find a sponsor for a rescue mission. The Most Amazing Story Of Survival, Friendship, And Adventure Ever Told."
1173,"the intern Comedy Nancy Meyers intern woman director 70-year-old widower Ben Whittaker has discovered that retirement isn't all it's cracked up to be. Seizing an opportunity to get back in the game, he becomes a senior intern at an online fashion site, founded and run by Jules Ostin. Experience never gets old"
